analytic_random_trajectory_burden,observed_learned_trajectory_burden,oracle_bad_row_trajectory_burden,policy_id,row_budget,split_seed
0.9439526515958533,0.14207650273224043,0.3989071038251366,next_step_bad::logistic_regression::prefix_position_only,0.1,20250625
0.9936946880501009,0.39344262295081966,0.3989071038251366,next_step_bad::logistic_regression::prefix_position_only,0.2,20250625
0.29900774147003145,0.15300546448087432,0.10382513661202186,next_step_bad::logistic_regression::non_position_history_only,0.01,20250625
0.49531344253521414,0.1912568306010929,0.18579234972677597,next_step_bad::logistic_regression::non_position_history_only,0.02,20250625
0.7931652794554235,0.4808743169398907,0.3879781420765027,next_step_bad::logistic_regression::non_position_history_only,0.05,20250625
0.9439526515958533,0.7103825136612022,0.3989071038251366,next_step_bad::logistic_regression::non_position_history_only,0.1,20250625
0.9936946880501009,0.9289617486338798,0.3989071038251366,next_step_bad::logistic_regression::non_position_history_only,0.2,20250625
0.29900774147003145,0.08743169398907104,0.10382513661202186,next_step_bad::logistic_regression::all_structured,0.01,20250625
0.49531344253521414,0.20218579234972678,0.18579234972677597,next_step_bad::logistic_regression::all_structured,0.02,20250625
0.7931652794554235,0.4371584699453552,0.3879781420765027,next_step_bad::logistic_regression::all_structured,0.05,20250625
0.9439526515958533,0.5300546448087432,0.3989071038251366,next_step_bad::logistic_regression::all_structured,0.1,20250625
0.9936946880501009,0.7595628415300546,0.3989071038251366,next_step_bad::logistic_regression::all_structured,0.2,20250625
0.29900774147003145,0.14207650273224043,0.10382513661202186,next_step_bad::gradient_boosting::all_structured,0.01,20250625
0.49531344253521414,0.22404371584699453,0.18579234972677597,next_step_bad::gradient_boosting::all_structured,0.02,20250625
0.7931652794554235,0.5245901639344263,0.3879781420765027,next_step_bad::gradient_boosting::all_structured,0.05,20250625
0.9439526515958533,0.7868852459016393,0.3989071038251366,next_step_bad::gradient_boosting::all_structured,0.1,20250625
0.9936946880501009,0.9453551912568307,0.3989071038251366,next_step_bad::gradient_boosting::all_structured,0.2,20250625
0.29900774147003145,0.15300546448087432,0.10382513661202186,next_step_bad::hist_gradient_boosting::all_plus_interactions,0.01,20250625
0.49531344253521414,0.2677595628415301,0.18579234972677597,next_step_bad::hist_gradient_boosting::all_plus_interactions,0.02,20250625
0.7931652794554235,0.48633879781420764,0.3879781420765027,next_step_bad::hist_gradient_boosting::all_plus_interactions,0.05,20250625
0.9439526515958533,0.7213114754098361,0.3989071038251366,next_step_bad::hist_gradient_boosting::all_plus_interactions,0.1,20250625
0.9936946880501009,0.9289617486338798,0.3989071038251366,next_step_bad::hist_gradient_boosting::all_plus_interactions,0.2,20250625
0.29900774147003145,0.14754098360655737,0.10382513661202186,next_step_bad::random_forest::all_structured,0.01,20250625
0.49531344253521414,0.22404371584699453,0.18579234972677597,next_step_bad::random_forest::all_structured,0.02,20250625
0.7931652794554235,0.5628415300546448,0.3879781420765027,next_step_bad::random_forest::all_structured,0.05,20250625
0.9439526515958533,0.7759562841530054,0.3989071038251366,next_step_bad::random_forest::all_structured,0.1,20250625
0.9936946880501009,0.8961748633879781,0.3989071038251366,next_step_bad::random_forest::all_structured,0.2,20250625
0.30202805454104953,0.060109289617486336,0.09836065573770492,next_step_bad::logistic_regression::prefix_position_only,0.01,20250626
0.501043250073207,0.09289617486338798,0.19672131147540983,next_step_bad::logistic_regression::prefix_position_only,0.02,20250626
0.799571823167861,0.16939890710382513,0.3989071038251366,next_step_bad::logistic_regression::prefix_position_only,0.05,20250626
0.9454485892417498,0.30601092896174864,0.3989071038251366,next_step_bad::logistic_regression::prefix_position_only,0.1,20250626
0.9923887395051242,0.5191256830601093,0.3989071038251366,next_step_bad::logistic_regression::prefix_position_only,0.2,20250626
0.30202805454104953,0.11475409836065574,0.09836065573770492,next_step_bad::logistic_regression::non_position_history_only,0.01,20250626
0.501043250073207,0.1366120218579235,0.19672131147540983,next_step_bad::logistic_regression::non_position_history_only,0.02,20250626
0.799571823167861,0.453551912568306,0.3989071038251366,next_step_bad::logistic_regression::non_position_history_only,0.05,20250626
0.9454485892417498,0.644808743169399,0.3989071038251366,next_step_bad::logistic_regression::non_position_history_only,0.1,20250626
0.9923887395051242,0.9508196721311475,0.3989071038251366,next_step_bad::logistic_regression::non_position_history_only,0.2,20250626
0.30202805454104953,0.03278688524590164,0.09836065573770492,next_step_bad::logistic_regression::all_structured,0.01,20250626
0.501043250073207,0.1366120218579235,0.19672131147540983,next_step_bad::logistic_regression::all_structured,0.02,20250626
0.799571823167861,0.44808743169398907,0.3989071038251366,next_step_bad::logistic_regression::all_structured,0.05,20250626
0.9454485892417498,0.6612021857923497,0.3989071038251366,next_step_bad::logistic_regression::all_structured,0.1,20250626
0.9923887395051242,0.9016393442622951,0.3989071038251366,next_step_bad::logistic_regression::all_structured,0.2,20250626
0.30202805454104953,0.0273224043715847,0.09836065573770492,next_step_bad::gradient_boosting::all_structured,0.01,20250626
0.501043250073207,0.14207650273224043,0.19672131147540983,next_step_bad::gradient_boosting::all_structured,0.02,20250626
0.799571823167861,0.43169398907103823,0.3989071038251366,next_step_bad::gradient_boosting::all_structured,0.05,20250626
0.9454485892417498,0.6502732240437158,0.3989071038251366,next_step_bad::gradient_boosting::all_structured,0.1,20250626
0.9923887395051242,0.9726775956284153,0.3989071038251366,next_step_bad::gradient_boosting::all_structured,0.2,20250626
0.30202805454104953,0.02185792349726776,0.09836065573770492,next_step_bad::hist_gradient_boosting::all_plus_interactions,0.01,20250626
0.501043250073207,0.18032786885245902,0.19672131147540983,next_step_bad::hist_gradient_boosting::all_plus_interactions,0.02,20250626
0.799571823167861,0.48633879781420764,0.3989071038251366,next_step_bad::hist_gradient_boosting::all_plus_interactions,0.05,20250626
0.9454485892417498,0.73224043715847,0.3989071038251366,next_step_bad::hist_gradient_boosting::all_plus_interactions,0.1,20250626
0.9923887395051242,0.8907103825136612,0.3989071038251366,next_step_bad::hist_gradient_boosting::all_plus_interactions,0.2,20250626
0.30202805454104953,0.01092896174863388,0.09836065573770492,next_step_bad::random_forest::all_structured,0.01,20250626
0.501043250073207,0.14207650273224043,0.19672131147540983,next_step_bad::random_forest::all_structured,0.02,20250626
0.799571823167861,0.44808743169398907,0.3989071038251366,next_step_bad::random_forest::all_structured,0.05,20250626
0.9454485892417498,0.7213114754098361,0.3989071038251366,next_step_bad::random_forest::all_structured,0.1,20250626
0.9923887395051242,0.9289617486338798,0.3989071038251366,next_step_bad::random_forest::all_structured,0.2,20250626
0.303251487886507,0.9837837837837838,0.10270270270270271,observation_error_keyword_heuristic,0.01,20250617
0.49914315930737607,0.9837837837837838,0.1945945945945946,observation_error_keyword_heuristic,0.02,20250617
0.7906001654994743,0.9837837837837838,0.41081081081081083,observation_error_keyword_heuristic,0.05,20250617
0.9367248208397319,0.9837837837837838,0.42162162162162165,observation_error_keyword_heuristic,0.1,20250617
0.9889522682334156,0.9837837837837838,0.42162162162162165,observation_error_keyword_heuristic,0.2,20250617
0.303251487886507,0.9945945945945946,0.10270270270270271,timeout_or_failure_heuristic,0.01,20250617
0.49914315930737607,0.9945945945945946,0.1945945945945946,timeout_or_failure_heuristic,0.02,20250617
0.7906001654994743,0.9945945945945946,0.41081081081081083,timeout_or_failure_heuristic,0.05,20250617
0.9367248208397319,0.9945945945945946,0.42162162162162165,timeout_or_failure_heuristic,0.1,20250617
0.9889522682334156,0.9945945945945946,0.42162162162162165,timeout_or_failure_heuristic,0.2,20250617
0.303251487886507,0.5405405405405406,0.10270270270270271,repeated_action_or_observation_heuristic,0.01,20250617
0.49914315930737607,0.5405405405405406,0.1945945945945946,repeated_action_or_observation_heuristic,0.02,20250617
0.7906001654994743,0.5405405405405406,0.41081081081081083,repeated_action_or_observation_heuristic,0.05,20250617
0.9367248208397319,1.0,0.42162162162162165,repeated_action_or_observation_heuristic,0.1,20250617
0.9889522682334156,1.0,0.42162162162162165,repeated_action_or_observation_heuristic,0.2,20250617
0.303251487886507,0.11351351351351352,0.10270270270270271,long_prefix_heuristic,0.01,20250617
0.49914315930737607,0.11351351351351352,0.1945945945945946,long_prefix_heuristic,0.02,20250617
0.7906001654994743,0.11351351351351352,0.41081081081081083,long_prefix_heuristic,0.05,20250617
0.9367248208397319,0.14054054054054055,0.42162162162162165,long_prefix_heuristic,0.1,20250617
0.9889522682334156,0.41081081081081083,0.42162162162162165,long_prefix_heuristic,0.2,20250617
